;model;window;samples_summarized;accuracy_train;accuracy_test;presicion;recall;f1_score
676;NB;2000;2620;100.0;100.0;100.0;100.0;100.0
677;NB;2000;2620;100.0;100.0;100.0;100.0;100.0
678;NB;2000;2620;100.0;100.0;100.0;100.0;100.0
679;NB;2000;2620;100.0;100.0;100.0;100.0;100.0
680;KNN;2000;2620;100.0;100.0;100.0;100.0;100.0
681;KNN;2000;2620;100.0;100.0;100.0;100.0;100.0
682;KNN;2000;2620;100.0;100.0;100.0;100.0;100.0
683;KNN;2000;2620;100.0;100.0;100.0;100.0;100.0
684;KNN;2000;2620;100.0;100.0;100.0;100.0;100.0
685;XGB;2000;2620;99.98958333333333;99.95833333333334;100.0;99.91666666666667;99.95831596498542
686;XGB;2000;2620;99.98958333333333;99.95833333333334;100.0;99.91666666666667;99.95831596498542
687;XGB;2000;2620;100.0;100.0;100.0;100.0;100.0
688;XGB;2000;2620;100.0;100.0;100.0;100.0;100.0
689;XGB;2000;2620;100.0;100.0;100.0;100.0;100.0
690;RF;2000;2620;100.0;100.0;100.0;100.0;100.0
691;RF;2000;2620;100.0;100.0;100.0;100.0;100.0
692;RF;2000;2620;100.0;100.0;100.0;100.0;100.0
693;RF;2000;2620;100.0;100.0;100.0;100.0;100.0
694;RF;2000;2620;100.0;100.0;100.0;100.0;100.0
695;MLP;2000;2620;100.0;100.0;100.0;100.0;100.0
696;MLP;2000;2620;100.0;100.0;100.0;100.0;100.0
697;MLP;2000;2620;100.0;100.0;100.0;100.0;100.0
698;MLP;2000;2620;100.0;100.0;100.0;100.0;100.0
699;MLP;2000;2620;100.0;100.0;100.0;100.0;100.0
455;DUM;1600;3275;50.598958333333336;49.270833333333336;49.2600422832981;48.541666666666664;48.89821615949633
456;DUM;1600;3275;50.598958333333336;49.270833333333336;49.2600422832981;48.541666666666664;48.89821615949633
457;DUM;1600;3275;50.598958333333336;49.270833333333336;49.2600422832981;48.541666666666664;48.89821615949633
458;DUM;1600;3275;50.598958333333336;49.270833333333336;49.2600422832981;48.541666666666664;48.89821615949633
459;DUM;1600;3275;50.598958333333336;49.270833333333336;49.2600422832981;48.541666666666664;48.89821615949633
460;DT;1600;3275;100.0;100.0;100.0;100.0;100.0
461;DT;1600;3275;100.0;100.0;100.0;100.0;100.0
462;DT;1600;3275;100.0;100.0;100.0;100.0;100.0
463;DT;1600;3275;100.0;100.0;100.0;100.0;100.0
464;DT;1600;3275;100.0;100.0;100.0;100.0;100.0
465;NB;1600;3275;100.0;100.0;100.0;100.0;100.0
466;NB;1600;3275;100.0;100.0;100.0;100.0;100.0
467;NB;1600;3275;100.0;100.0;100.0;100.0;100.0
468;NB;1600;3275;100.0;100.0;100.0;100.0;100.0
469;NB;1600;3275;100.0;100.0;100.0;100.0;100.0
470;KNN;1600;3275;100.0;100.0;100.0;100.0;100.0
471;KNN;1600;3275;100.0;100.0;100.0;100.0;100.0
472;KNN;1600;3275;100.0;100.0;100.0;100.0;100.0
473;KNN;1600;3275;100.0;100.0;100.0;100.0;100.0
474;KNN;1600;3275;100.0;100.0;100.0;100.0;100.0
475;XGB;1600;3275;99.98697916666667;100.0;100.0;100.0;100.0
476;XGB;1600;3275;99.98697916666667;100.0;100.0;100.0;100.0
477;XGB;1600;3275;99.98697916666667;100.0;100.0;100.0;100.0
478;XGB;1600;3275;99.98697916666667;99.89583333333333;100.0;99.79166666666667;99.89572471324296
479;XGB;1600;3275;99.98697916666667;100.0;100.0;100.0;100.0
480;RF;1600;3275;100.0;100.0;100.0;100.0;100.0
481;RF;1600;3275;100.0;100.0;100.0;100.0;100.0
482;RF;1600;3275;100.0;100.0;100.0;100.0;100.0
483;RF;1600;3275;100.0;100.0;100.0;100.0;100.0
484;RF;1600;3275;100.0;100.0;100.0;100.0;100.0
485;MLP;1600;3275;100.0;100.0;100.0;100.0;100.0
486;MLP;1600;3275;100.0;100.0;100.0;100.0;100.0
487;MLP;1600;3275;100.0;100.0;100.0;100.0;100.0
488;MLP;1600;3275;100.0;100.0;100.0;100.0;100.0
489;MLP;1600;3275;100.0;100.0;100.0;100.0;100.0
385;DUM;1310;4000;50.652035623409674;50.06361323155216;50.06435006435006;49.4910941475827;49.776071657069735
386;DUM;1310;4000;50.652035623409674;50.06361323155216;50.06435006435006;49.4910941475827;49.776071657069735
387;DUM;1310;4000;50.652035623409674;50.06361323155216;50.06435006435006;49.4910941475827;49.776071657069735
388;DUM;1310;4000;50.652035623409674;50.06361323155216;50.06435006435006;49.4910941475827;49.776071657069735
389;DUM;1310;4000;50.652035623409674;50.06361323155216;50.06435006435006;49.4910941475827;49.776071657069735
390;DT;1310;4000;100.0;100.0;100.0;100.0;100.0
391;DT;1310;4000;100.0;100.0;100.0;100.0;100.0
392;DT;1310;4000;100.0;100.0;100.0;100.0;100.0
393;DT;1310;4000;100.0;100.0;100.0;100.0;100.0
394;DT;1310;4000;100.0;100.0;100.0;100.0;100.0
395;NB;1310;4000;100.0;100.0;100.0;100.0;100.0
396;NB;1310;4000;100.0;100.0;100.0;100.0;100.0
397;NB;1310;4000;100.0;100.0;100.0;100.0;100.0
398;NB;1310;4000;100.0;100.0;100.0;100.0;100.0
399;NB;1310;4000;100.0;100.0;100.0;100.0;100.0
400;KNN;1310;4000;100.0;100.0;100.0;100.0;100.0
401;KNN;1310;4000;100.0;100.0;100.0;100.0;100.0
402;KNN;1310;4000;100.0;100.0;100.0;100.0;100.0
403;KNN;1310;4000;100.0;100.0;100.0;100.0;100.0
404;KNN;1310;4000;100.0;100.0;100.0;100.0;100.0
405;XGB;1310;4000;100.0;99.87277353689568;100.0;99.74554707379136;99.87261146496816
406;XGB;1310;4000;100.0;100.0;100.0;100.0;100.0
407;XGB;1310;4000;100.0;100.0;100.0;100.0;100.0
408;XGB;1310;4000;100.0;100.0;100.0;100.0;100.0
409;XGB;1310;4000;100.0;100.0;100.0;100.0;100.0
410;RF;1310;4000;100.0;100.0;100.0;100.0;100.0
411;RF;1310;4000;100.0;100.0;100.0;100.0;100.0
412;RF;1310;4000;100.0;100.0;100.0;100.0;100.0
413;RF;1310;4000;100.0;100.0;100.0;100.0;100.0
414;RF;1310;4000;100.0;100.0;100.0;100.0;100.0
415;MLP;1310;4000;100.0;100.0;100.0;100.0;100.0
416;MLP;1310;4000;100.0;100.0;100.0;100.0;100.0
417;MLP;1310;4000;100.0;100.0;100.0;100.0;100.0
418;MLP;1310;4000;100.0;100.0;100.0;100.0;100.0
419;MLP;1310;4000;100.0;100.0;100.0;100.0;100.0
245;DUM;1250;4192;50.61666666666667;49.8;49.797570850202426;49.2;49.49698189134809
246;DUM;1250;4192;50.61666666666667;49.8;49.797570850202426;49.2;49.49698189134809
247;DUM;1250;4192;50.61666666666667;49.8;49.797570850202426;49.2;49.49698189134809
248;DUM;1250;4192;50.61666666666667;49.8;49.797570850202426;49.2;49.49698189134809
249;DUM;1250;4192;50.61666666666667;49.8;49.797570850202426;49.2;49.49698189134809
250;DT;1250;4192;100.0;100.0;100.0;100.0;100.0
251;DT;1250;4192;100.0;100.0;100.0;100.0;100.0
252;DT;1250;4192;100.0;100.0;100.0;100.0;100.0
253;DT;1250;4192;100.0;100.0;100.0;100.0;100.0
254;DT;1250;4192;100.0;100.0;100.0;100.0;100.0
255;NB;1250;4192;100.0;100.0;100.0;100.0;100.0
256;NB;1250;4192;100.0;100.0;100.0;100.0;100.0
257;NB;1250;4192;100.0;100.0;100.0;100.0;100.0
258;NB;1250;4192;100.0;100.0;100.0;100.0;100.0
259;NB;1250;4192;100.0;100.0;100.0;100.0;100.0
260;KNN;1250;4192;100.0;100.0;100.0;100.0;100.0
261;KNN;1250;4192;100.0;100.0;100.0;100.0;100.0
262;KNN;1250;4192;100.0;100.0;100.0;100.0;100.0
263;KNN;1250;4192;100.0;100.0;100.0;100.0;100.0
264;KNN;1250;4192;100.0;100.0;100.0;100.0;100.0
265;XGB;1250;4192;100.0;100.0;100.0;100.0;100.0
266;XGB;1250;4192;100.0;100.0;100.0;100.0;100.0
267;XGB;1250;4192;100.0;100.0;100.0;100.0;100.0
268;XGB;1250;4192;100.0;100.0;100.0;100.0;100.0
269;XGB;1250;4192;100.0;99.93333333333332;100.0;99.86666666666667;99.93328885923948
270;RF;1250;4192;100.0;100.0;100.0;100.0;100.0
271;RF;1250;4192;100.0;100.0;100.0;100.0;100.0
272;RF;1250;4192;100.0;100.0;100.0;100.0;100.0
273;RF;1250;4192;100.0;100.0;100.0;100.0;100.0
274;RF;1250;4192;100.0;100.0;100.0;100.0;100.0
275;MLP;1250;4192;100.0;100.0;100.0;100.0;100.0
276;MLP;1250;4192;100.0;100.0;100.0;100.0;100.0
277;MLP;1250;4192;100.0;100.0;100.0;100.0;100.0
278;MLP;1250;4192;100.0;100.0;100.0;100.0;100.0
279;MLP;1250;4192;100.0;100.0;100.0;100.0;100.0
175;DUM;1048;5000;50.57654075546719;50.47694753577107;50.483870967741936;49.76152623211447;50.120096076861486
176;DUM;1048;5000;50.57654075546719;50.47694753577107;50.483870967741936;49.76152623211447;50.120096076861486
177;DUM;1048;5000;50.57654075546719;50.47694753577107;50.483870967741936;49.76152623211447;50.120096076861486
178;DUM;1048;5000;50.60624130391572;50.43754972155927;50.40387722132472;49.681528662420384;50.04009623095429
179;DUM;1048;5000;49.37388193202147;49.482895783611774;49.52978056426332;50.23847376788553;49.881610102604576
180;DT;1048;5000;100.0;100.0;100.0;100.0;100.0
181;DT;1048;5000;100.0;100.0;100.0;100.0;100.0
182;DT;1048;5000;100.0;100.0;100.0;100.0;100.0
183;DT;1048;5000;100.0;100.0;100.0;100.0;100.0
184;DT;1048;5000;100.0;100.0;100.0;100.0;100.0
185;NB;1048;5000;100.0;100.0;100.0;100.0;100.0
186;NB;1048;5000;100.0;100.0;100.0;100.0;100.0
187;NB;1048;5000;100.0;100.0;100.0;100.0;100.0
188;NB;1048;5000;100.0;100.0;100.0;100.0;100.0
189;NB;1048;5000;100.0;100.0;100.0;100.0;100.0
190;KNN;1048;5000;100.0;100.0;100.0;100.0;100.0
191;KNN;1048;5000;100.0;100.0;100.0;100.0;100.0
192;KNN;1048;5000;100.0;100.0;100.0;100.0;100.0
193;KNN;1048;5000;100.0;100.0;100.0;100.0;100.0
194;KNN;1048;5000;100.0;100.0;100.0;100.0;100.0
195;XGB;1048;5000;100.0;100.0;100.0;100.0;100.0
196;XGB;1048;5000;100.0;100.0;100.0;100.0;100.0
197;XGB;1048;5000;100.0;100.0;100.0;100.0;100.0
198;XGB;1048;5000;100.0;99.92044550517105;100.0;99.84076433121018;99.9203187250996
199;XGB;1048;5000;100.0;99.84089101034208;100.0;99.68203497615262;99.84076433121018
200;RF;1048;5000;100.0;100.0;100.0;100.0;100.0
201;RF;1048;5000;100.0;100.0;100.0;100.0;100.0
202;RF;1048;5000;100.0;100.0;100.0;100.0;100.0
203;RF;1048;5000;100.0;100.0;100.0;100.0;100.0
204;RF;1048;5000;100.0;100.0;100.0;100.0;100.0
205;MLP;1048;5000;100.0;100.0;100.0;100.0;100.0
206;MLP;1048;5000;100.0;100.0;100.0;100.0;100.0
207;MLP;1048;5000;100.0;100.0;100.0;100.0;100.0
208;MLP;1048;5000;100.0;100.0;100.0;100.0;100.0
209;MLP;1048;5000;100.0;100.0;100.0;100.0;100.0
35;DUM;1000;5240;50.604166666666664;51.0;51.02040816326531;50.0;50.505050505050505
36;DUM;1000;5240;50.604166666666664;51.0;51.02040816326531;50.0;50.505050505050505
37;DUM;1000;5240;50.604166666666664;51.0;51.02040816326531;50.0;50.505050505050505
38;DUM;1000;5240;50.604166666666664;51.0;51.02040816326531;50.0;50.505050505050505
39;DUM;1000;5240;50.604166666666664;51.0;51.02040816326531;50.0;50.505050505050505
40;DT;1000;5240;100.0;100.0;100.0;100.0;100.0
41;DT;1000;5240;100.0;100.0;100.0;100.0;100.0
42;DT;1000;5240;100.0;100.0;100.0;100.0;100.0
43;DT;1000;5240;100.0;100.0;100.0;100.0;100.0
44;DT;1000;5240;100.0;100.0;100.0;100.0;100.0
45;NB;1000;5240;100.0;100.0;100.0;100.0;100.0
46;NB;1000;5240;100.0;100.0;100.0;100.0;100.0
47;NB;1000;5240;100.0;100.0;100.0;100.0;100.0
48;NB;1000;5240;100.0;100.0;100.0;100.0;100.0
49;NB;1000;5240;100.0;100.0;100.0;100.0;100.0
50;KNN;1000;5240;100.0;100.0;100.0;100.0;100.0
51;KNN;1000;5240;100.0;100.0;100.0;100.0;100.0
52;KNN;1000;5240;100.0;100.0;100.0;100.0;100.0
53;KNN;1000;5240;100.0;100.0;100.0;100.0;100.0
54;KNN;1000;5240;100.0;100.0;100.0;100.0;100.0
55;XGB;1000;5240;100.0;100.0;100.0;100.0;100.0
56;XGB;1000;5240;100.0;99.91666666666667;100.0;99.83333333333333;99.9165971643036
57;XGB;1000;5240;100.0;100.0;100.0;100.0;100.0
58;XGB;1000;5240;100.0;100.0;100.0;100.0;100.0
59;XGB;1000;5240;100.0;100.0;100.0;100.0;100.0
60;RF;1000;5240;100.0;100.0;100.0;100.0;100.0
61;RF;1000;5240;100.0;100.0;100.0;100.0;100.0
62;RF;1000;5240;100.0;100.0;100.0;100.0;100.0
63;RF;1000;5240;100.0;100.0;100.0;100.0;100.0
64;RF;1000;5240;100.0;100.0;100.0;100.0;100.0
65;MLP;1000;5240;100.0;100.0;100.0;100.0;100.0
66;MLP;1000;5240;100.0;100.0;100.0;100.0;100.0
67;MLP;1000;5240;100.0;100.0;100.0;100.0;100.0
68;MLP;1000;5240;100.0;100.0;100.0;100.0;100.0
69;MLP;1000;5240;100.0;100.0;100.0;100.0;100.0
1960;DUM;800;6550;50.520833333333336;51.66666666666667;51.66666666666667;51.66666666666667;51.66666666666667
1961;DUM;800;6550;50.520833333333336;51.66666666666667;51.66666666666667;51.66666666666667;51.66666666666667
1962;DUM;800;6550;50.520833333333336;51.66666666666667;51.66666666666667;51.66666666666667;51.66666666666667
1963;DUM;800;6550;50.520833333333336;51.66666666666667;51.66666666666667;51.66666666666667;51.66666666666667
1964;DUM;800;6550;50.520833333333336;51.66666666666667;51.66666666666667;51.66666666666667;51.66666666666667
1965;DT;800;6550;100.0;100.0;100.0;100.0;100.0
1966;DT;800;6550;100.0;100.0;100.0;100.0;100.0
1967;DT;800;6550;100.0;100.0;100.0;100.0;100.0
1968;DT;800;6550;100.0;100.0;100.0;100.0;100.0
1969;DT;800;6550;100.0;100.0;100.0;100.0;100.0
1970;NB;800;6550;100.0;100.0;100.0;100.0;100.0
1971;NB;800;6550;100.0;100.0;100.0;100.0;100.0
1972;NB;800;6550;100.0;100.0;100.0;100.0;100.0
1973;NB;800;6550;100.0;100.0;100.0;100.0;100.0
1974;NB;800;6550;100.0;100.0;100.0;100.0;100.0
1975;KNN;800;6550;100.0;100.0;100.0;100.0;100.0
1976;KNN;800;6550;100.0;100.0;100.0;100.0;100.0
1977;KNN;800;6550;100.0;100.0;100.0;100.0;100.0
1978;KNN;800;6550;100.0;100.0;100.0;100.0;100.0
1979;KNN;800;6550;100.0;100.0;100.0;100.0;100.0
1980;XGB;800;6550;50.0;50.0;0.0;0.0;0.0
1981;XGB;800;6550;50.0;50.0;0.0;0.0;0.0
1982;XGB;800;6550;50.0;50.0;0.0;0.0;0.0
1983;XGB;800;6550;50.0;50.0;0.0;0.0;0.0
1984;XGB;800;6550;50.0;50.0;0.0;0.0;0.0
1985;RF;800;6550;100.0;100.0;100.0;100.0;100.0
1986;RF;800;6550;100.0;100.0;100.0;100.0;100.0
1987;RF;800;6550;100.0;100.0;100.0;100.0;100.0
1988;RF;800;6550;100.0;100.0;100.0;100.0;100.0
1989;RF;800;6550;100.0;100.0;100.0;100.0;100.0
1990;MLP;800;6550;100.0;100.0;100.0;100.0;100.0
1991;MLP;800;6550;100.0;100.0;100.0;100.0;100.0
1992;MLP;800;6550;100.0;100.0;100.0;100.0;100.0
1993;MLP;800;6550;100.0;100.0;100.0;100.0;100.0
1994;MLP;800;6550;100.0;100.0;100.0;100.0;100.0
1890;DUM;655;8000;50.09541984732825;50.76335877862596;50.77319587628865;50.12722646310432;50.44814340588989
1891;DUM;655;8000;50.09541984732825;50.76335877862596;50.77319587628865;50.12722646310432;50.44814340588989
1892;DUM;655;8000;50.09541984732825;50.76335877862596;50.77319587628865;50.12722646310432;50.44814340588989
1893;DUM;655;8000;50.09541984732825;50.76335877862596;50.77319587628865;50.12722646310432;50.44814340588989
1894;DUM;655;8000;50.09541984732825;50.76335877862596;50.77319587628865;50.12722646310432;50.44814340588989
1895;DT;655;8000;100.0;100.0;100.0;100.0;100.0
1896;DT;655;8000;100.0;100.0;100.0;100.0;100.0
1897;DT;655;8000;100.0;100.0;100.0;100.0;100.0
1898;DT;655;8000;100.0;100.0;100.0;100.0;100.0
1899;DT;655;8000;100.0;100.0;100.0;100.0;100.0
1900;NB;655;8000;100.0;100.0;100.0;100.0;100.0
1901;NB;655;8000;100.0;100.0;100.0;100.0;100.0
1902;NB;655;8000;100.0;100.0;100.0;100.0;100.0
1903;NB;655;8000;100.0;100.0;100.0;100.0;100.0
1904;NB;655;8000;100.0;100.0;100.0;100.0;100.0
1905;KNN;655;8000;100.0;100.0;100.0;100.0;100.0
1906;KNN;655;8000;100.0;100.0;100.0;100.0;100.0
1907;KNN;655;8000;100.0;100.0;100.0;100.0;100.0
1908;KNN;655;8000;100.0;100.0;100.0;100.0;100.0
1909;KNN;655;8000;100.0;100.0;100.0;100.0;100.0
1910;XGB;655;8000;50.0;50.0;0.0;0.0;0.0
1911;XGB;655;8000;50.0;50.0;0.0;0.0;0.0
1912;XGB;655;8000;50.0;50.0;0.0;0.0;0.0
1913;XGB;655;8000;50.0;50.0;0.0;0.0;0.0
1914;XGB;655;8000;50.0;50.0;0.0;0.0;0.0
1915;RF;655;8000;100.0;100.0;100.0;100.0;100.0
1916;RF;655;8000;100.0;100.0;100.0;100.0;100.0
1917;RF;655;8000;100.0;100.0;100.0;100.0;100.0
1918;RF;655;8000;100.0;100.0;100.0;100.0;100.0
1919;RF;655;8000;100.0;100.0;100.0;100.0;100.0
1920;MLP;655;8000;100.0;100.0;100.0;100.0;100.0
1921;MLP;655;8000;100.0;100.0;100.0;100.0;100.0
1922;MLP;655;8000;100.0;100.0;100.0;100.0;100.0
1923;MLP;655;8000;100.0;100.0;100.0;100.0;100.0
1924;MLP;655;8000;100.0;100.0;100.0;100.0;100.0
1750;DUM;625;8384;50.1;50.8;50.806451612903224;50.4;50.602409638554214
1751;DUM;625;8384;50.1;50.8;50.806451612903224;50.4;50.602409638554214
1752;DUM;625;8384;50.1;50.8;50.806451612903224;50.4;50.602409638554214
1753;DUM;625;8384;50.1;50.8;50.806451612903224;50.4;50.602409638554214
1754;DUM;625;8384;50.1;50.8;50.806451612903224;50.4;50.602409638554214
1755;DT;625;8384;100.0;100.0;100.0;100.0;100.0
1756;DT;625;8384;100.0;100.0;100.0;100.0;100.0
1757;DT;625;8384;100.0;100.0;100.0;100.0;100.0
1758;DT;625;8384;100.0;100.0;100.0;100.0;100.0
1759;DT;625;8384;100.0;100.0;100.0;100.0;100.0
1760;NB;625;8384;100.0;100.0;100.0;100.0;100.0
1761;NB;625;8384;100.0;100.0;100.0;100.0;100.0
1762;NB;625;8384;100.0;100.0;100.0;100.0;100.0
1763;NB;625;8384;100.0;100.0;100.0;100.0;100.0
1764;NB;625;8384;100.0;100.0;100.0;100.0;100.0
1765;KNN;625;8384;100.0;100.0;100.0;100.0;100.0
1766;KNN;625;8384;100.0;100.0;100.0;100.0;100.0
1767;KNN;625;8384;100.0;100.0;100.0;100.0;100.0
1768;KNN;625;8384;100.0;100.0;100.0;100.0;100.0
1769;KNN;625;8384;100.0;100.0;100.0;100.0;100.0
1770;XGB;625;8384;50.0;50.0;0.0;0.0;0.0
1771;XGB;625;8384;50.0;50.0;0.0;0.0;0.0
1772;XGB;625;8384;50.0;50.0;0.0;0.0;0.0
1773;XGB;625;8384;50.0;50.0;0.0;0.0;0.0
1774;XGB;625;8384;50.0;50.0;0.0;0.0;0.0
1775;RF;625;8384;100.0;100.0;100.0;100.0;100.0
1776;RF;625;8384;100.0;100.0;100.0;100.0;100.0
1777;RF;625;8384;100.0;100.0;100.0;100.0;100.0
1778;RF;625;8384;100.0;100.0;100.0;100.0;100.0
1779;RF;625;8384;100.0;100.0;100.0;100.0;100.0
1780;MLP;625;8384;100.0;100.0;100.0;100.0;100.0
1781;MLP;625;8384;100.0;100.0;100.0;100.0;100.0
1782;MLP;625;8384;100.0;100.0;100.0;100.0;100.0
1783;MLP;625;8384;100.0;100.0;100.0;100.0;100.0
1784;MLP;625;8384;100.0;100.0;100.0;100.0;100.0
1715;DUM;524;10000;50.17892644135189;51.19236883942766;51.14006514657981;50.0;50.56360708534622
1716;DUM;524;10000;50.17892644135189;51.19236883942766;51.14006514657981;50.0;50.56360708534622
1717;DUM;524;10000;49.860834990059644;48.966613672496024;49.06832298136646;50.15873015873016;49.60753532182103
1718;DUM;524;10000;49.860834990059644;48.966613672496024;49.06832298136646;50.15873015873016;49.60753532182103
1719;DUM;524;10000;50.11923688394276;50.955414012738856;50.98039215686274;49.681528662420384;50.32258064516129
1720;DT;524;10000;100.0;100.0;100.0;100.0;100.0
1721;DT;524;10000;100.0;100.0;100.0;100.0;100.0
1722;DT;524;10000;100.0;100.0;100.0;100.0;100.0
1723;DT;524;10000;100.0;100.0;100.0;100.0;100.0
1724;DT;524;10000;100.0;100.0;100.0;100.0;100.0
1725;NB;524;10000;100.0;100.0;100.0;100.0;100.0
1726;NB;524;10000;100.0;100.0;100.0;100.0;100.0
1727;NB;524;10000;100.0;100.0;100.0;100.0;100.0
1728;NB;524;10000;100.0;100.0;100.0;100.0;100.0
1729;NB;524;10000;100.0;100.0;100.0;100.0;100.0
1730;KNN;524;10000;100.0;100.0;100.0;100.0;100.0
1731;KNN;524;10000;100.0;100.0;100.0;100.0;100.0
1732;KNN;524;10000;100.0;100.0;100.0;100.0;100.0
1733;KNN;524;10000;100.0;100.0;100.0;100.0;100.0
1734;KNN;524;10000;100.0;100.0;100.0;100.0;100.0
1735;XGB;524;10000;50.01988071570577;49.92050874403816;49.92050874403816;100.0;66.59597030752916
1736;XGB;524;10000;50.01988071570577;49.92050874403816;49.92050874403816;100.0;66.59597030752916
1737;XGB;524;10000;50.01988071570577;49.92050874403816;0.0;0.0;0.0
1738;XGB;524;10000;50.01988071570577;49.92050874403816;0.0;0.0;0.0
1739;XGB;524;10000;50.0;50.0;0.0;0.0;0.0
1740;RF;524;10000;100.0;100.0;100.0;100.0;100.0
1741;RF;524;10000;100.0;100.0;100.0;100.0;100.0
1742;RF;524;10000;100.0;100.0;100.0;100.0;100.0
1743;RF;524;10000;100.0;100.0;100.0;100.0;100.0
1744;RF;524;10000;100.0;100.0;100.0;100.0;100.0
1745;MLP;524;10000;100.0;100.0;100.0;100.0;100.0
1746;MLP;524;10000;100.0;100.0;100.0;100.0;100.0
1747;MLP;524;10000;100.0;100.0;100.0;100.0;100.0
1748;MLP;524;10000;100.0;100.0;100.0;100.0;100.0
1749;MLP;524;10000;100.0;100.0;100.0;100.0;100.0
1540;DUM;500;10480;50.33333333333333;50.0;50.0;48.0;48.97959183673469
1541;DUM;500;10480;50.33333333333333;50.0;50.0;48.0;48.97959183673469
1542;DUM;500;10480;50.33333333333333;50.0;50.0;48.0;48.97959183673469
1543;DUM;500;10480;50.33333333333333;50.0;50.0;48.0;48.97959183673469
1544;DUM;500;10480;50.33333333333333;50.0;50.0;48.0;48.97959183673469
1545;DT;500;10480;100.0;100.0;100.0;100.0;100.0
1546;DT;500;10480;100.0;100.0;100.0;100.0;100.0
1547;DT;500;10480;100.0;100.0;100.0;100.0;100.0
1548;DT;500;10480;100.0;100.0;100.0;100.0;100.0
1549;DT;500;10480;100.0;100.0;100.0;100.0;100.0
1550;NB;500;10480;100.0;100.0;100.0;100.0;100.0
1551;NB;500;10480;100.0;100.0;100.0;100.0;100.0
1552;NB;500;10480;100.0;100.0;100.0;100.0;100.0
1553;NB;500;10480;100.0;100.0;100.0;100.0;100.0
1554;NB;500;10480;100.0;100.0;100.0;100.0;100.0
1555;KNN;500;10480;100.0;100.0;100.0;100.0;100.0
1556;KNN;500;10480;100.0;100.0;100.0;100.0;100.0
1557;KNN;500;10480;100.0;100.0;100.0;100.0;100.0
1558;KNN;500;10480;100.0;100.0;100.0;100.0;100.0
1559;KNN;500;10480;100.0;100.0;100.0;100.0;100.0
1560;XGB;500;10480;50.0;50.0;0.0;0.0;0.0
1561;XGB;500;10480;50.0;50.0;0.0;0.0;0.0
1562;XGB;500;10480;50.0;50.0;0.0;0.0;0.0
1563;XGB;500;10480;50.0;50.0;0.0;0.0;0.0
1564;XGB;500;10480;50.0;50.0;0.0;0.0;0.0
1565;RF;500;10480;50.0;50.0;50.0;100.0;66.66666666666666
1566;RF;500;10480;50.0;50.0;50.0;100.0;66.66666666666666
1567;RF;500;10480;50.0;50.0;50.0;100.0;66.66666666666666
1568;RF;500;10480;50.0;50.0;50.0;100.0;66.66666666666666
1569;RF;500;10480;50.0;50.0;50.0;100.0;66.66666666666666
1570;MLP;500;10480;100.0;100.0;100.0;100.0;100.0
1571;MLP;500;10480;100.0;100.0;100.0;100.0;100.0
1572;MLP;500;10480;100.0;100.0;100.0;100.0;100.0
1573;MLP;500;10480;100.0;100.0;100.0;100.0;100.0
1574;MLP;500;10480;100.0;100.0;100.0;100.0;100.0
1365;DUM;400;13100;49.270833333333336;47.91666666666667;47.8448275862069;46.25;47.03389830508475
1366;DUM;400;13100;49.270833333333336;47.91666666666667;47.8448275862069;46.25;47.03389830508475
1367;DUM;400;13100;49.270833333333336;47.91666666666667;47.8448275862069;46.25;47.03389830508475
1368;DUM;400;13100;49.270833333333336;47.91666666666667;47.8448275862069;46.25;47.03389830508475
1369;DUM;400;13100;49.270833333333336;47.91666666666667;47.8448275862069;46.25;47.03389830508475
1370;DT;400;13100;100.0;100.0;100.0;100.0;100.0
1371;DT;400;13100;100.0;100.0;100.0;100.0;100.0
1372;DT;400;13100;100.0;100.0;100.0;100.0;100.0
1373;DT;400;13100;100.0;100.0;100.0;100.0;100.0
1374;DT;400;13100;100.0;100.0;100.0;100.0;100.0
1375;NB;400;13100;100.0;100.0;100.0;100.0;100.0
1376;NB;400;13100;100.0;100.0;100.0;100.0;100.0
1377;NB;400;13100;100.0;100.0;100.0;100.0;100.0
1378;NB;400;13100;100.0;100.0;100.0;100.0;100.0
1379;NB;400;13100;100.0;100.0;100.0;100.0;100.0
1380;KNN;400;13100;100.0;100.0;100.0;100.0;100.0
1381;KNN;400;13100;100.0;100.0;100.0;100.0;100.0
1382;KNN;400;13100;100.0;100.0;100.0;100.0;100.0
1383;KNN;400;13100;100.0;100.0;100.0;100.0;100.0
1384;KNN;400;13100;100.0;100.0;100.0;100.0;100.0
1385;XGB;400;13100;50.0;50.0;0.0;0.0;0.0
1386;XGB;400;13100;50.0;50.0;0.0;0.0;0.0
1387;XGB;400;13100;50.0;50.0;0.0;0.0;0.0
1388;XGB;400;13100;50.0;50.0;0.0;0.0;0.0
1389;XGB;400;13100;50.0;50.0;0.0;0.0;0.0
1390;RF;400;13100;50.0;50.0;0.0;0.0;0.0
1391;RF;400;13100;50.0;50.0;0.0;0.0;0.0
1392;RF;400;13100;50.0;50.0;0.0;0.0;0.0
1393;RF;400;13100;50.0;50.0;0.0;0.0;0.0
1394;RF;400;13100;50.0;50.0;0.0;0.0;0.0
1395;MLP;400;13100;100.0;100.0;100.0;100.0;100.0
1396;MLP;400;13100;100.0;100.0;100.0;100.0;100.0
1397;MLP;400;13100;100.0;100.0;100.0;100.0;100.0
1398;MLP;400;13100;100.0;100.0;100.0;100.0;100.0
